activityId,processId,templateId,displayName,description,taskId,conditionalGroupName,conditionalGroupOption,diagram_x,diagram_y,schematic_x,schematic_y,createdDateTime,lastUpdatedDateTime,status,progress,plannedStartDateTime,plannedCompleteDateTime,predictedStartDateTime,predictedCompleteDateTime,actualStartDateTime,actualCompleteDateTime,actualDuration,typicalDuration,maximumDuration,slaViolation,slaViolationDateTime,application,applicationCode,applicationMessage,isError,hadError,errorCode,errorMessage,value,milestoneId,releasePolicy,action,plannedActivationDateTime,plannedReleaseDateTime,predictedActivationDateTime,predictedReleaseDateTime,actualActivationDateTime,actualReleaseDateTime,activated,released,sequence,initialMilestoneId,terminalMilestoneId,errorCount,transitionId,initialActivityId,terminalActivityId,processObjectType,uniqueId
BackupDocument,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:59.702+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:49.702+0100,2023-10-17 16:37:49.702+0100,2023-10-17 16:37:59.702+0100,2023-10-17 16:37:59.702+0100,2023-10-17 16:37:59.702+0100,2023-10-17 16:37:59.702+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
SignDocument,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:56.702+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.702+0100,2023-10-17 16:37:46.702+0100,2023-10-17 16:37:56.702+0100,2023-10-17 16:37:56.702+0100,2023-10-17 16:37:56.702+0100,2023-10-17 16:37:56.702+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
Third-PartyValidation,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:54.702+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:54.702+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyValidation|Milestone-End
Third-PartyValidation,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:44.702+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyValidation|Milestone-Start
BackupDocument,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:34.702+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:55.702+0100,2023-10-17 16:37:55.702+0100,2023-10-17 16:38:05.702+0100,2023-10-17 16:38:05.702+0100,,,false,false,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
Third-PartyLogging,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:57.702+0100,Completed,,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:57.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:57.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:57.702+0100,3000,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-Third-PartyLogging|Section-1
SendToPartner,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:34.702+0100,Pending,,2023-10-17 16:37:57.702+0100,2023-10-17 16:38:05.702+0100,2023-10-17 16:38:05.702+0100,2023-10-17 16:38:13.702+0100,,,,8000,16000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SendToPartner|Section-1
ValidateInvoice,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:56.702+0100,Completed,,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:46.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:56.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:56.702+0100,12000,2000,4000,false,,,,,false,true,Code-6201,Error message 6201,,,,,,,,,,,,,1,Start,End,2,,,,Section,Activity-ValidateInvoice|Section-1
BackupDocument,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:59.702+0100,Running,,2023-10-17 16:37:49.702+0100,2023-10-17 16:37:55.702+0100,2023-10-17 16:37:59.702+0100,2023-10-17 16:38:05.702+0100,2023-10-17 16:37:59.702+0100,,,6000,12000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-BackupDocument|Section-1
InboundInvoice,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,Completed,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,10000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-InboundInvoice|Section-1
SignDocument,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:59.702+0100,Completed,,2023-10-17 16:37:46.702+0100,2023-10-17 16:37:49.702+0100,2023-10-17 16:37:56.702+0100,2023-10-17 16:37:59.702+0100,2023-10-17 16:37:56.702+0100,2023-10-17 16:37:59.702+0100,3000,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SignDocument|Section-1
Third-PartyValidation,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:54.702+0100,Completed,,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:54.702+0100,10000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-Third-PartyValidation|Section-1
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,Document Handler,Document Handler description,DocumentHandler,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:56.702+0100,Running,Delayed,2023-10-17 16:37:46.702+0100,2023-10-17 16:37:55.702+0100,2023-10-17 16:37:59.702+0100,2023-10-17 16:38:05.702+0100,2023-10-17 16:37:56.702+0100,,,9000,18000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,Task-DocumentHandler
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,Third Party,Third Party description,ThirdParty,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:57.702+0100,Completed,On Time,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:57.702+0100,2023-10-17 16:37:54.702+0100,2023-10-17 16:37:57.702+0100,2023-10-17 16:37:44.702+0100,2023-10-17 16:37:57.702+0100,13000,13000,26000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,Task-ThirdParty
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:59.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SignDoc.Complete,2023-10-17 16:37:49.702+0100,,2023-10-17 16:37:59.702+0100,,2023-10-17 16:37:59.702+0100,,true,,,End,Start,,3543cbce-0b70-470b-a24b-acf7c5dc5e77,SignDocument,BackupDocument,Transition,Transition-3543cbce-0b70-470b-a24b-acf7c5dc5e77
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:34.702+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.BackupDoc.Complete,2023-10-17 16:37:55.702+0100,,2023-10-17 16:38:05.702+0100,,,,false,,,End,Start,,e5c4a108-626d-4bde-8e35-dad83d4d12ae,BackupDocument,SendToPartner,Transition,Transition-e5c4a108-626d-4bde-8e35-dad83d4d12ae
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:34.702+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SendToPartner.Complete,2023-10-17 16:38:05.702+0100,,2023-10-17 16:38:13.702+0100,,,,false,,,End,,,681b49ac-8ab8-4afc-8de5-321c091b6f16,SendToPartner,,Transition,Transition-681b49ac-8ab8-4afc-8de5-321c091b6f16
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.702+0100,,2023-10-17 16:37:44.702+0100,,2023-10-17 16:37:44.702+0100,,true,,,End,Start,,07a3ab8b-e1b9-4231-ab64-5dd53f267e24,InboundInvoice,ValidateInvoice,Transition,Transition-07a3ab8b-e1b9-4231-ab64-5dd53f267e24
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:44.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.702+0100,,2023-10-17 16:37:44.702+0100,,2023-10-17 16:37:44.702+0100,,true,,,End,Start,,033ef62c-3f3f-415a-b367-2b6e8cc3ce60,InboundInvoice,Third-PartyValidation,Transition,Transition-033ef62c-3f3f-415a-b367-2b6e8cc3ce60
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:56.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Complete,2023-10-17 16:37:46.702+0100,,2023-10-17 16:37:56.702+0100,,2023-10-17 16:37:56.702+0100,,true,,,End,Start,,089edfc1-cde4-4a90-97ca-0b20f3b227cf,ValidateInvoice,SignDocument,Transition,Transition-089edfc1-cde4-4a90-97ca-0b20f3b227cf
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:57.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.3PL.Complete,2023-10-17 16:37:57.702+0100,,2023-10-17 16:37:57.702+0100,,2023-10-17 16:37:57.702+0100,,true,,,End,Start,,589bf62a-d82f-44f8-8871-70e09263165e,Third-PartyLogging,SendToPartner,Transition,Transition-589bf62a-d82f-44f8-8871-70e09263165e
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:34.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Trigger.ParallelProcessing,2023-10-17 16:37:34.702+0100,,2023-10-17 16:37:34.702+0100,,2023-10-17 16:37:34.702+0100,,true,,,,Start,,86a94862-46a9-4f1b-8c4d-ee408f5cddc0,,InboundInvoice,Transition,Transition-86a94862-46a9-4f1b-8c4d-ee408f5cddc0
,d0181f2e-7fb9-4046-b914-0fb170752275,ParallelProcessing_1.0,,,,,,,,,,2023-10-17 16:37:34.702+0100,2023-10-17 16:37:54.702+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.3PV.Complete,2023-10-17 16:37:54.702+0100,,2023-10-17 16:37:54.702+0100,,2023-10-17 16:37:54.702+0100,,true,,,End,Start,,7e1d4b4f-dfda-45a0-92b6-6c9184e35ef8,Third-PartyValidation,Third-PartyLogging,Transition,Transition-7e1d4b4f-dfda-45a0-92b6-6c9184e35ef8
SecondaryInvoiceValidation,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Secondary Invoice Validation,Secondary Invoice Validation description,,Secondary Invoice Group,1,250,175,325,25,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,Pending,On Time,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:48.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:48.703+0100,,,,2000,4000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-SecondaryInvoiceValidation
Third-PartyValidation,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Third-Party Validation,Third-Party Validation description,ThirdParty,,,250,50,200,175,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:54.703+0100,Completed,On Time,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:54.703+0100,10000,10000,20000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-Third-PartyValidation
SendToPartner,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Send to Partner,Send to Partner description,,,,550,450,725,100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:57.703+0100,Running,On Time,2023-10-17 16:37:57.703+0100,2023-10-17 16:38:05.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:38:05.703+0100,2023-10-17 16:37:57.703+0100,,,8000,16000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-SendToPartner
BackupDocument,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Backup Document,Backup Document description,DocumentHandler,,,250,450,575,100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:55.703+0100,Completed,On Time,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:55.703+0100,6000,6000,12000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-BackupDocument
Third-PartyLogging,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Third-Party Logging,Third-Party Logging description,ThirdParty,,,450,50,575,175,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:57.703+0100,Completed,On Time,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:57.703+0100,3000,3000,6000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-Third-PartyLogging
InboundInvoice,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Inbound Invoice,Inbound Invoice description,,,,50,50,50,100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,Completed,On Time,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,10000,10000,20000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-InboundInvoice
ValidateInvoice,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Validate Invoice,Validate Invoice description,,,,50,250,175,100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:46.703+0100,Completed,On Time,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:46.703+0100,2000,2000,4000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-ValidateInvoice
SignDocument,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Sign Document,Sign Document description,DocumentHandler,,,250,350,475,100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:49.703+0100,Completed,On Time,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:49.703+0100,3000,3000,6000,false,,,,,false,false,,,6903.1,,,,,,,,,,,,,,,,,,,Activity,Activity-SignDocument
SecondaryInvoiceValidation,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,Pending,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,,,false,false,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-Start
SecondaryInvoiceValidation,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:48.703+0100,2023-10-17 16:37:48.703+0100,2023-10-17 16:37:48.703+0100,2023-10-17 16:37:48.703+0100,,,false,false,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-End
BackupDocument,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:55.703+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:55.703+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
Third-PartyValidation,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:54.703+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyValidation|Milestone-End
SignDocument,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:46.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,First Activated,,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
Third-PartyValidation,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyValidation|Milestone-Start
SendToPartner,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Send to Partner Response,Send to Partner Response description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:38:01.703+0100,Released,,,,,,,,,,,,,,,,,,,,,PartnerResponse,,ERP.Invoice.SendToPartner,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:01.703+0100,true,true,,,,,,,,Milestone,Activity-SendToPartner|Milestone-PartnerResponse
SignDocument,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:49.703+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-End
ValidateInvoice,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-Start
SendToPartner,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:57.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,All Activated,,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:55.703+0100,2023-10-17 16:37:57.703+0100,true,true,,,,,,,,Milestone,Activity-SendToPartner|Milestone-Start
InboundInvoice,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-Start
SendToPartner,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Send to Partner Request,Send to Partner Request description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:58.703+0100,Released,,,,,,,,,,,,,,,,,,,,,PartnerRequest,,ERP.Invoice.SendToPartner,2023-10-17 16:37:58.703+0100,2023-10-17 16:37:58.703+0100,2023-10-17 16:37:58.703+0100,2023-10-17 16:37:58.703+0100,2023-10-17 16:37:58.703+0100,2023-10-17 16:37:58.703+0100,true,true,,,,,,,,Milestone,Activity-SendToPartner|Milestone-PartnerRequest
InboundInvoice,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:44.703+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,2023-10-17 16:37:44.703+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-End
ValidateInvoice,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:46.703+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,2023-10-17 16:37:46.703+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-End
Third-PartyLogging,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:54.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,2023-10-17 16:37:54.703+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyLogging|Milestone-Start
BackupDocument,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:49.703+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,2023-10-17 16:37:49.703+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
Third-PartyLogging,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:57.703+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:57.703+0100,2023-10-17 16:37:57.703+0100,true,true,,,,,,,,Milestone,Activity-Third-PartyLogging|Milestone-End
SendToPartner,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:37:34.703+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:38:05.703+0100,2023-10-17 16:38:05.703+0100,2023-10-17 16:38:05.703+0100,2023-10-17 16:38:05.703+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-End
SendToPartner,1e226b5e-cc4a-42ee-83d8-e36c639255aa,Complex_1.0,,,,,,,,,,2023-10-17 16:37:34.703+0100,2023-10-17 16:38:01.703+0100,Running,,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:05.703+0100,2023-10-17 16:38:01.703+0100,2023-10-17 16:38:05.703+0100,2023-10-17 16:38:01.703+0100,,,4000,8000,false,,,,,false,,,,,,,,,,,,,,,,3,PartnerResponse,End,0,,,,Section,Activity-SendToPartner|Section-3
